db_id	quality	adom_id	substrate	smiles	module	nrps_prot_id	adom_protein_start	adom_protein_end	adom_nucleotide_start_end_strand	locus_tag	genomic_id	mibig_id	neighbours	taxid	lineage
ADD1139	gold	QWM97320.1_AMP-binding.5	threonine	C[C@H]([C@@H](C(=O)O)N)O	5	QWM97320.1	5615.0	6021.0	(63929, 65147, '(+)')	QWM97320.1	MT410681	BGC0002384	['QWM97320.1_PCP.5']	72226	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Xanthomonadales', 'family': 'Xanthomonadaceae', 'genus': 'Lysobacter', 'species': 'Lysobacter sp.'}
ADD1162	gold	CWE01_RS05095_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	WP_100939442.1	469.0	858.0	(291121, 292288, '(+)')	CWE01_RS05095	NZ_PHSU01000004	BGC0002071	['CWE01_RS05095_Condensation_Starter.1', 'CWE01_RS05095_PCP.1', 'CWE01_RS05095_Condensation_Dual.1']	2056244	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. QS1027'}
ADD1163	gold	CWE01_RS05095_AMP-binding.2	leucine	CC(C)C[C@@H](C(=O)O)N	2	WP_100939442.1	1534.0	1921.0	(294316, 295477, '(+)')	CWE01_RS05095	NZ_PHSU01000004	BGC0002071	['CWE01_RS05095_PCP.2', 'CWE01_RS05095_Condensation_Dual.2']	2056244	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. QS1027'}
ADD1164	gold	CWE01_RS05095_AMP-binding.3	glutamine	C(CC(=O)N)[C@@H](C(=O)O)N	3	WP_100939442.1	2586.0	2985.0	(297472, 298669, '(+)')	CWE01_RS05095	NZ_PHSU01000004	BGC0002071	['CWE01_RS05095_PCP.3']	2056244	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. QS1027'}
ADD1165	gold	CWE01_RS05100_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	WP_100939443.1	550.0	938.0	(300855, 302019, '(+)')	CWE01_RS05100	NZ_PHSU01000004	BGC0002071	['CWE01_RS05100_Condensation_Dual.1', 'CWE01_RS05100_PCP.1', 'CWE01_RS05100_Condensation_LCL.1', 'CWE01_RS05100_Thioesterase.1', 'CWE01_RS05100_Thioesterase.2']	2056244	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. QS1027'}
ADD1166	gold	CWE01_RS05100_AMP-binding.2	serine	C([C@@H](C(=O)O)N)O	2	WP_100939443.1	1597.0	2000.0	(303996, 305205, '(+)')	CWE01_RS05100	NZ_PHSU01000004	BGC0002071	['CWE01_RS05100_PCP.2', 'CWE01_RS05100_Condensation_Dual.2', 'CWE01_RS05100_Condensation_LCL.2']	2056244	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. QS1027'}
ADD1167	gold	CWE01_RS05100_AMP-binding.3	isoleucine	CC[C@H](C)[C@@H](C(=O)O)N	3	WP_100939443.1	2670.0	3065.0	(307215, 308400, '(+)')	CWE01_RS05100	NZ_PHSU01000004	BGC0002071	['CWE01_RS05100_PCP.3', 'CWE01_RS05100_Condensation_Dual.3']	2056244	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. QS1027'}
ADD1168	gold	CWE01_RS05100_AMP-binding.4	leucine	CC(C)C[C@@H](C(=O)O)N	4	WP_100939443.1	3721.0	4109.0	(310368, 311532, '(+)')	CWE01_RS05100	NZ_PHSU01000004	BGC0002071	['CWE01_RS05100_PCP.4']	2056244	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. QS1027'}
ADD1169	gold	CWE01_RS05100_AMP-binding.5	leucine	CC(C)C[C@@H](C(=O)O)N	5	WP_100939443.1	4780.0	5168.0	(313545, 314709, '(+)')	CWE01_RS05100	NZ_PHSU01000004	BGC0002071	['CWE01_RS05100_PCP.5']	2056244	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. QS1027'}
ADD1170	gold	SCATT_32630_AMP-binding.1	serine	C([C@@H](C(=O)O)N)O	1	AEW95634.1	434.0	839.0	(3438062, 3439277, '(+)')	SCATT_32630	CP003219	BGC0002697	['SCATT_32630_Condensation_Starter.1', 'SCATT_32630_PCP.1', 'SCATT_32630_Condensation_DCL.1', 'SCATT_32630_Thioesterase.1']	1003195	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptantibioticus', 'species': 'Streptantibioticus cattleyicolor'}
ADD1171	gold	SCATT_32630_AMP-binding.2	azetidine-2-carboxylic acid	O=C(O)[C@H]1NCC1	2	AEW95634.1	1498.0	1900.0	(3441254, 3442460, '(+)')	SCATT_32630	CP003219	BGC0002697	['SCATT_32630_PCP.2']	1003195	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptantibioticus', 'species': 'Streptantibioticus cattleyicolor'}
ADD1179	gold	ASPACDRAFT_46595_AMP-binding.1	tryptophan	C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N	1	OJJ96433.1	18.0	400.0	(99081, 100296, '-')	ASPACDRAFT_46595	KV878985	BGC0002226	['ASPACDRAFT_46595_Condensation_LCL.1', 'ASPACDRAFT_46595_PCP.1', 'ASPACDRAFT_46595_Condensation_DCL.1']	690307	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus aculeatus'}
ADD1180	gold	ASPACDRAFT_46595_AMP-binding.2	D-phenyllactic acid	C1=CC=C(C=C1)C[C@H](C(=O)O)O	2	OJJ96433.1	1040.0	1423.0	(95825, 97161, '-')	ASPACDRAFT_46595	KV878985	BGC0002226	[]	690307	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus aculeatus'}
ADD1209	gold	RBAM_027450_AMP-binding.1	cysteine	C([C@@H](C(=O)O)N)S	1	ABS75103.1	560.0	951.0	(2881372, 2882545, '(-)')	RBAM_027450	CP000560	BGC0002641	['RBAM_027450_PCP.1', 'RBAM_027450_Heterocyclization.1', 'RBAM_027450_PP-binding.1']	326423	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Bacillaceae', 'genus': 'Bacillus', 'species': 'Bacillus velezensis'}
ADD1210	gold	RBAM_027450_AMP-binding.2	cysteine	C([C@@H](C(=O)O)N)S	2	ABS75103.1	1608.0	1999.0	(2878228, 2879401, '(-)')	RBAM_027450	CP000560	BGC0002641	['RBAM_027450_PCP.2', 'RBAM_027450_Heterocyclization.2']	326423	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Bacillaceae', 'genus': 'Bacillus', 'species': 'Bacillus velezensis'}
ADD1211	gold	RBAM_027450_AMP-binding.3	cysteine	C([C@@H](C(=O)O)N)S	3	ABS75103.1	2656.0	3047.0	(2875084, 2876257, '(-)')	RBAM_027450	CP000560	BGC0002641	['RBAM_027450_PCP.3', 'RBAM_027450_Heterocyclization.3']	326423	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Bacillaceae', 'genus': 'Bacillus', 'species': 'Bacillus velezensis'}
ADD1212	gold	sxcE_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	DAD54486.1	568.0	973.0	(19375, 20590, '(+)')	sxcE	BK010647	BGC0002059	['sxcE_Condensation_LCL.1', 'sxcE_PP-binding.1', 'sxcE_Trans-AT_docking.1', 'sxcE_cMT.1', 'sxcE_ACP.1', 'sxcE_PS.1', 'sxcE_PP-binding.2', 'sxcE_Trans-AT_docking.2', 'sxcE_cMT.2', 'sxcE_PP-binding.3', 'sxcE_Trans-AT_docking.3']	1885894	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Xanthomonadales', 'family': 'Xanthomonadaceae', 'genus': 'Xanthomonas', 'species': 'Xanthomonas cannabis'}
ADD1244	gold	mcyG_AMP-binding.1	cinnamic acid	C1=CC=C(C=C1)/C=C/C(=O)O	1	QCQ67877.1	43.0	452.0	(25591, 26818, '(+)')	mcyG	MK870090	BGC0002297	['mcyG_PCP.1', 'mcyG_cMT.1']	2579162	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Oscillatoriales', 'family': 'Oscillatoriaceae', 'genus': 'Phormidium', 'species': 'Phormidium sp. LP904c'}
ADD1245	gold	mcyE_AMP-binding.1	D-glutamic acid branched	C(CC(=O)O)[C@H](C(=O)O)N	1	QCQ67875.1	2449.0	2843.0	(21423, 22605, '(+)')	mcyE	MK870090	BGC0002297	['mcyE_PP-binding.1', 'mcyE_cMT.1', 'mcyE_Aminotran_3.1', 'mcyE_Condensation_LCL.1', 'mcyE_PCP.1', 'mcyE_Condensation_LCL.2']	2579162	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Oscillatoriales', 'family': 'Oscillatoriaceae', 'genus': 'Phormidium', 'species': 'Phormidium sp. LP904c'}
ADD1246	gold	mcyA_AMP-binding.1	serine	C([C@@H](C(=O)O)N)O	1	QCQ67879.1	253.0	653.0	(36211, 37411, '(+)')	mcyA	MK870090	BGC0002297	['mcyA_nMT.1', 'mcyA_PCP.1', 'mcyA_Condensation_DCL.1', 'mcyA_Epimerization.1', 'mcyA_TIGR01720.1', 'mcyA_NRPS-COM_Cterm.1']	2579162	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Oscillatoriales', 'family': 'Oscillatoriaceae', 'genus': 'Phormidium', 'species': 'Phormidium sp. LP904c'}
ADD1247	gold	mcyA_AMP-binding.2	alanine	C[C@@H](C(=O)O)N	2	QCQ67879.1	1736.0	2126.0	(40660, 41830, '(+)')	mcyA	MK870090	BGC0002297	['mcyA_PCP.2']	2579162	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Oscillatoriales', 'family': 'Oscillatoriaceae', 'genus': 'Phormidium', 'species': 'Phormidium sp. LP904c'}
ADD1248	gold	mcyB_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	QCQ67880.1	475.0	872.0	(45244, 46435, '(+)')	mcyB	MK870090	BGC0002297	['mcyB_NRPS-COM_Nterm.1', 'mcyB_Condensation_DCL.1', 'mcyB_PCP.1', 'mcyB_Condensation_LCL.1']	2579162	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Oscillatoriales', 'family': 'Oscillatoriaceae', 'genus': 'Phormidium', 'species': 'Phormidium sp. LP904c'}
ADD1249	gold	mcyB_AMP-binding.2	3S-methyl-D-aspartic acid branched	N[C@H]([C@H](O)C(O)=O)C(O)=O	2	QCQ67880.1	1526.0	1950.0	(48397, 49669, '(+)')	mcyB	MK870090	BGC0002297	['mcyB_PCP.2']	2579162	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Oscillatoriales', 'family': 'Oscillatoriaceae', 'genus': 'Phormidium', 'species': 'Phormidium sp. LP904c'}
ADD1250	gold	mcyC_AMP-binding.1	arginine	C(C[C@@H](C(=O)O)N)CN=C(N)N	1	QCQ67881.1	483.0	880.0	(51720, 52911, '(+)')	mcyC	MK870090	BGC0002297	['mcyC_Condensation_LCL.1', 'mcyC_PCP.1', 'mcyC_Thioesterase.1']	2579162	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Oscillatoriales', 'family': 'Oscillatoriaceae', 'genus': 'Phormidium', 'species': 'Phormidium sp. LP904c'}
ADD1287	gold	BDW47DRAFT_71441_AMP-binding.1	3-hydroxykynurenine	C1=CC(=C(C(=C1)O)N)C(=O)C[C@@H](C(=O)O)N	1	PLB34720.1	33.0	427.0	(6898, 8080, '(+)')	BDW47DRAFT_71441	KZ559173	BGC0002749	['BDW47DRAFT_71441_PCP.1', 'BDW47DRAFT_71441_ACP.1', 'BDW47DRAFT_71441_TD.1']	41067	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus candidus'}
ADD1291	gold	ASPNIDRAFT_41846_AMP-binding.1	phenylalanine	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	1	EHA27898.1	24.0	423.0	(1177973, 1179170, '(+)')	ASPNIDRAFT_41846	ACJE01000002	BGC0002171	['ASPNIDRAFT_41846_PCP.1', 'ASPNIDRAFT_41846_ACP.1']	380704	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus niger'}
ADD1292	gold	ASPACDRAFT_122295_AMP-binding.1	serine	C([C@@H](C(=O)O)N)O	1	OJJ98497.1	591.0	992.0	(975881, 977084, '(-)')	ASPACDRAFT_122295	KV878980	BGC0002169	['ASPACDRAFT_122295_TD.1', 'ASPACDRAFT_122295_PCP.1', 'ASPACDRAFT_122295_Condensation_LCL.1']	690307	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus aculeatus'}
ADD1293	gold	QKF54435.2_AMP-binding.1	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	1	QKF54435.2	464.0	863.0	(11408, 12605, '(-)')	QKF54435.2	MN509472	BGC0002581	['QKF54435.2_TIGR01720.1', 'QKF54435.2_Epimerization.1', 'QKF54435.2_Condensation_LCL.1', 'QKF54435.2_PCP.1', 'QKF54435.2_Condensation_Starter.1']	1931	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp.'}
ADD1294	gold	QKF54435.2_AMP-binding.2	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	2	QKF54435.2	1523.0	1915.0	(8252, 9428, '(-)')	QKF54435.2	MN509472	BGC0002581	['QKF54435.2_PCP.2']	1931	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp.'}
ADD1295	gold	QKF54436.1_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	QKF54436.1	475.0	874.0	(16088, 17285, '(+)')	QKF54436.1	MN509472	BGC0002581	['QKF54436.1_NRPS-COM_Nterm.1', 'QKF54436.1_Cglyc.1', 'QKF54436.1_PCP.1', 'QKF54436.1_Condensation_LCL.1']	1931	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp.'}
ADD1296	gold	QKF54436.1_AMP-binding.2	aspartic acid	C([C@@H](C(=O)O)N)C(=O)O	2	QKF54436.1	1534.0	1936.0	(19265, 20471, '(+)')	QKF54436.1	MN509472	BGC0002581	['QKF54436.1_PCP.2', 'QKF54436.1_Condensation_LCL.2']	1931	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp.'}
ADD1297	gold	QKF54436.1_AMP-binding.3	serine	C([C@@H](C(=O)O)N)O	3	QKF54436.1	2607.0	3009.0	(22484, 23690, '(+)')	QKF54436.1	MN509472	BGC0002581	['QKF54436.1_PCP.3']	1931	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp.'}
ADD1298	gold	QKF54438.1_AMP-binding.1	5-methoxytyrosine	C1=C(OC)C(=CC=C1C[C@@H](C(=O)O)N)O	1	QKF54438.1	469.0	868.0	(26792, 27989, '(+)')	QKF54438.1	MN509472	BGC0002581	['QKF54438.1_Condensation_LCL.1', 'QKF54438.1_PCP.1', 'QKF54438.1_Epimerization.1', 'QKF54438.1_TIGR01720.1', 'QKF54438.1_Condensation_DCL.1', 'QKF54438.1_Thioesterase.1']	1931	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp.'}
ADD1299	gold	QKF54438.1_AMP-binding.2	leucine	CC(C)C[C@@H](C(=O)O)N	2	QKF54438.1	2023.0	2417.0	(31454, 32636, '(+)')	QKF54438.1	MN509472	BGC0002581	['QKF54438.1_PCP.2', 'QKF54438.1_Condensation_LCL.2']	1931	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp.'}
ADD1300	gold	QKF54438.1_AMP-binding.3	glycine	NCC(=O)O	3	QKF54438.1	3081.0	3479.0	(34628, 35822, '(+)')	QKF54438.1	MN509472	BGC0002581	['QKF54438.1_PCP.3']	1931	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp.'}
ADD1301	gold	QKF54440.2_AMP-binding.1	tyrosine	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	1	QKF54440.2	515.0	906.0	(39257, 40430, '(+)')	QKF54440.2	MN509472	BGC0002581	['QKF54440.2_PP-binding.1']	1931	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp.'}
ADD1324	gold	QBK15049.1_AMP-binding.1	malic acid	C(C(C(=O)O)O)C(=O)O	1	QBK15049.1	2909.0	3317.0	(3258, 4482, '(-)')	QBK15049.1	MK360919	BGC0002197	['QBK15049.1_TD.1', 'QBK15049.1_PCP.1', 'QBK15049.1_Condensation_LCL.1', 'QBK15049.1_cMT.1']	36656	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Penicillium', 'species': 'Penicillium crustosum'}
ADD1343	gold	QEO75073.1_AMP-binding.1	aspartic acid branched	C([C@@H](C(=O)O)N)C(=O)O	1	QEO75073.1	451.0	835.0	(27391, 28543, '(+)')	QEO75073.1	MN161666	BGC0002079	['QEO75073.1_Condensation_Starter.1', 'QEO75073.1_PCP.1', 'QEO75073.1_Condensation_LCL.1']	77133	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': nan, 'class': nan, 'order': nan, 'family': nan, 'genus': nan, 'species': 'uncultured bacterium'}
ADD1344	gold	QEO75073.1_AMP-binding.2	beta-hydroxytyrosine	C1=CC(=CC=C1C([C@@H](C(=O)O)N)O)O	2	QEO75073.1	1493.0	1861.0	(30517, 31621, '(+)')	QEO75073.1	MN161666	BGC0002079	['QEO75073.1_PCP.2', 'QEO75073.1_Condensation_LCL.2']	77133	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': nan, 'class': nan, 'order': nan, 'family': nan, 'genus': nan, 'species': 'uncultured bacterium'}
ADD1345	gold	QEO75073.1_AMP-binding.3	serine	C([C@@H](C(=O)O)N)O	3	QEO75073.1	2515.0	2907.0	(33583, 34759, '(+)')	QEO75073.1	MN161666	BGC0002079	[]	77133	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': nan, 'class': nan, 'order': nan, 'family': nan, 'genus': nan, 'species': 'uncultured bacterium'}
ADD1346	gold	QEO75074.1_AMP-binding.1	glutamic acid	C(CC(=O)O)[C@@H](C(=O)O)N	1	QEO75074.1	336.0	688.0	(36672, 37728, '(+)')	QEO75074.1	MN161666	BGC0002079	['QEO75074.1_Condensation_LCL.1', 'QEO75074.1_PCP.1', 'QEO75074.1_Epimerization.1', 'QEO75074.1_TIGR01720.1']	77133	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': nan, 'class': nan, 'order': nan, 'family': nan, 'genus': nan, 'species': 'uncultured bacterium'}
ADD1351	gold	QEO75076.1_AMP-binding.1	valine	CC(C)[C@@H](C(=O)O)N	1	QEO75076.1	26.0	391.0	(56070, 57165, '(+)')	QEO75076.1	MN161666	BGC0002079	['QEO75076.1_PCP.1', 'QEO75076.1_Epimerization.1', 'QEO75076.1_TIGR01720.1']	77133	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': nan, 'class': nan, 'order': nan, 'family': nan, 'genus': nan, 'species': 'uncultured bacterium'}
ADD1352	gold	QEO75077.1_AMP-binding.1	phenylalanine	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	1	QEO75077.1	448.0	829.0	(60395, 61538, '(+)')	QEO75077.1	MN161666	BGC0002079	['QEO75077.1_Cglyc.1', 'QEO75077.1_PCP.1', 'QEO75077.1_Condensation_LCL.1', 'QEO75077.1_Thioesterase.1']	77133	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': nan, 'class': nan, 'order': nan, 'family': nan, 'genus': nan, 'species': 'uncultured bacterium'}
ADD1353	gold	QEO75077.1_AMP-binding.2	3-hydroxy-4-methylproline	CC1C(O)[C@H](NC1)C(=O)O	2	QEO75077.1	1478.0	1867.0	(63485, 64652, '(+)')	QEO75077.1	MN161666	BGC0002079	['QEO75077.1_PCP.2']	77133	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': nan, 'class': nan, 'order': nan, 'family': nan, 'genus': nan, 'species': 'uncultured bacterium'}
ADD1413	gold	SCAB_3221_AMP-binding.1	allo-threonine	C[C@@H]([C@@H](C(=O)O)N)O	1	CBG67531.1	190.0	588.0	(351708, 352902, '(-)')	SCAB_3221	FN554889	BGC0002367	['SCAB_3221_PCP.1']	680198	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces scabiei'}
ADD1414	gold	SCAB_3321_AMP-binding.1	citrulline	C(C[C@@H](C(=O)O)N)CNC(=O)N	1	CBG67541.1	469.0	842.0	(366171, 367290, '(+)')	SCAB_3321	FN554889	BGC0002367	['SCAB_3321_Condensation_Starter.1', 'SCAB_3321_PCP.1', 'SCAB_3321_Epimerization.1', 'SCAB_3321_TIGR01720.1', 'SCAB_3321_Condensation_DCL.1', 'SCAB_3321_Condensation_LCL.1', 'SCAB_3321_TD.1']	680198	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces scabiei'}
ADD1415	gold	SCAB_3321_AMP-binding.2	2,4-diaminobutyric acid	C(CN)[C@@H](C(=O)O)N	2	CBG67541.1	2427.0	2809.0	(372045, 373191, '(+)')	SCAB_3321	FN554889	BGC0002367	['SCAB_3321_PCP.2', 'SCAB_3321_Condensation_LCL.2']	680198	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces scabiei'}
ADD1416	gold	SCAB_3321_AMP-binding.3	3-hydroxyasparagine	N[C@H](C(O)=O)C(O)C(N)=O	3	CBG67541.1	3459.0	3853.0	(375141, 376323, '(+)')	SCAB_3321	FN554889	BGC0002367	['SCAB_3321_PCP.3', 'SCAB_3321_Condensation_LCL.3']	680198	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces scabiei'}
ADD1417	gold	SCAB_3321_AMP-binding.4	asparagine	C([C@@H](C(=O)O)N)C(=O)N	4	CBG67541.1	4496.0	4894.0	(378252, 379446, '(+)')	SCAB_3321	FN554889	BGC0002367	['SCAB_3321_PCP.4']	680198	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces scabiei'}
